PRODUK_CODE,NAMA_PRODUK,BOM_CODE,MATERIAL_NAME,PERCENTAGE,QTY,SATUAN,STANDARD_COST,WASTE,TOTAL_BIAYA
3010101001.0,MR FN 35-25 D 65%P/15%ES/20%BC 158 CM,1010200002.0,POLYESTER  1.5DX38MM,0.65,0.65,KG,18700,0.1,13505.555555555555
3010102001.0,MR FN 35-25 D 85%P/15%ES 158 CM,1010200002.0,POLYESTER  1.5DX38MM,0.85,0.85,KG,18700,0.1,17661.11111111111
3010201001.0,MR FN 35-76 H 100%P 150 CM (DWA 138 CM),1010200002.0,POLYESTER  1.5DX38MM,1.0,1.0,KG,18700,0.1,20777.777777777777
3010201002.0,MR FN 35-76 H 100%P 165 CM (DWA 147 CM),1010200002.0,POLYESTER  1.5DX38MM,1.0,1.0,KG,18700,0.1,20777.777777777777
3010301001.0,MR FN 40-25 D 95%P/5%ES 147 CM,1010200002.0,POLYESTER  1.5DX38MM,0.95,0.95,KG,18700,0.1,19738.888888888887
3010302001.0,MR FN 40-25 D 50%R/50%P 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010302002.0,MR FN 40-25 D 50%R/50%P 152 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010401001.0,MR FN 40-76 H 50%R/50%P 152 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010401002.0,MR FN 40-76 H 50%R/50%P 156 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010401003.0,MR FN 40-76 H 50%R/50%P 158 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010401004.0,MR FN 40-76 H 50%R/50%P 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010402001.0,MR FN 40-76 H 30%R/70%P 152 CM (WKN),1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.3,0.3,KG,29000,0.1,9666.666666666666
3010402002.0,MR FN 40-76 H 30%R/70%P 158 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.3,0.3,KG,29000,0.1,9666.666666666666
3010402003.0,MR FN 40-76 H 30%R/70%P 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.3,0.3,KG,29000,0.1,9666.666666666666
3010403001.0,MR FN 40-76 H 20%R/80%P 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.2,0.2,KG,29000,0.1,6444.444444444444
3010403002.0,MR FN 40-76 H 20%R/80%P 156 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.2,0.2,KG,29000,0.1,6444.444444444444
3010403003.0,MR FN 40-76 H 20%R/80%P 152 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.2,0.2,KG,29000,0.1,6444.444444444444
3010404001.0,MR FN 40-76 H 100%R 165 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,1.0,1.0,KG,29000,0.1,32222.222222222223
3010404002.0,MR FN 40-76 H 100%R 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,1.0,1.0,KG,29000,0.1,32222.222222222223
3010404003.0,MR FN 40-76 H 100%R 147 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,1.0,1.0,KG,29000,0.1,32222.222222222223
3011801001.0,MR FN 42-76 H 100%R 152 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,1.0,1.0,KG,29000,0.1,32222.222222222223
3010603001.0,MR FN 45-76 H 20%R/80%P 147 CM IDM AW,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.2,0.2,KG,29000,0.1,6444.444444444444
3010603002.0,MR FN 45-76 H 20%R/80%P 152 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.2,0.2,KG,29000,0.1,6444.444444444444
3010603003.0,MR FN 45-76 H 20%R/80%P 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.2,0.2,KG,29000,0.1,6444.444444444444
3010501001.0,MR FN 45-25 D 70%R/20%P/10%BC 152 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.7,0.7,KG,29000,0.1,22555.555555555555
3010502001.0,MR FN 45-25 D 50%R/50%P 152 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010503001.0,MR FN 45-25 D 70%R/30%P 152 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.7,0.7,KG,29000,0.1,22555.555555555555
3010503002.0,MR FN 45-25 D 70%R/30%P 158 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.7,0.7,KG,29000,0.1,22555.555555555555
3010504001.0,MR FN 45-25 D 80%R/20%P 150 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.8,0.8,KG,29000,0.1,25777.777777777777
3010601001.0,MR FN 45-76 H 30%R/70%P 152 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.7,0.7,KG,29000,0.1,22555.555555555555
3010602001.0,MR FN 45-76 H 50%R/50%P 152 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010602002.0,MR FN 45-76 H 50%R/50%P 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010604001.0,MR FN 45-76 H 100%R 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,1.0,1.0,KG,29000,0.1,32222.222222222223
3010701001.0,MR FN 50-76 H 50%R/50%P 152 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010701002.0,MR FN 50-76 H 50%R/50%P 158 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010701003.0,MR FN 50-76 H 50%R/50%P 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010702001.0,MR FN 50-76 H 30%R/70%P 152 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.3,0.3,KG,29000,0.1,9666.666666666666
3010801001.0,MR FN 53-25 D 50%R/40%P/10%ES 158 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010901001.0,MR FN 65-25 D 50%R/42.5%P/7.5%ES 165 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010901002.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM NTB,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010901003.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM NTR,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010901004.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM LDG,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010901005.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM LDB,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010901006.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM LDR,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010901007.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM LDY,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3010901008.0,MR FN 65-25 D 50%R/42.5%P/7.5%ES 156 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011001001.0,MR FN 70-10 H 50%R/42.5%P/7.5%ES 165 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011001002.0,MR FN70-10H 50%R/42.5%P/7.5%ES 165CM LRB,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011001003.0,MR FN70-10H 50%R/42.5%P/7.5%ES 165CM LRG,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011001004.0,MR FN70-10H 50%R/42.5%P/7.5%ES 165CM LRR,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011701001.0,MR FN 70-6 H 70%R/30%P BL 165 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.7,0.7,KG,29000,0.1,22555.555555555555
3011901001.0,MR FN 70-6 H 50%R/42.5P/7.5%ES WG 165 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,,,
3011101001.0,MR FN 70-25 D 50%R/42.5%P/7.5%ES 145 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011101002.0,MR FN 70-25 D 50%R/42.5%P/7.5%ES 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011101003.0,MR FN 70-25 D 50%R/42.5%P/7.5%ES 158 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011102001.0,MR FN 70-25 D 10%R/90%P 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.1,0.1,KG,29000,0.1,3222.222222222222
3011201001.0,MR FN 80-10 H 50%R/42.5%P/7.5%ES 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011301001.0,MR FN 80-14 H 50%R/40%P/10%ES 145 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011301002.0,MR FN 80-14 H 50%R/40%P/10%ES 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011401001.0,MR FN 80-25 D 50%R/40%P/10%ES 165 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011401002.0,MR FN 80-25 D 50%R/40%P/10%ES 165 CM MDB,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011401003.0,MR FN 80-25 D 50%R/40%P/10%ES 165 CM MDG,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011401004.0,MR FN 80-25 D 50%R/40%P/10%ES 165 CM MDR,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011401005.0,MR FN 80-25 D 50%R/40%P/10%ES 165 CM MDY,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011501001.0,MR FN 80-6 H 50%R/40%P/10%ES 145 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011501002.0,MR FN 80-6 H 50%R/40%P/10%ES 160 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011601001.0,MR FN 90-14 H 50%R/40%P/10%ES 165 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011601002.0,MR FN 90-14 H 50%R/40%P/10%ES 165 CM HDB,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011601003.0,MR FN 90-14 H 50%R/40%P/10%ES 165 CM HDR,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011601004.0,MR FN 90-14 H 50%R/40%P/10%ES 165 CM HDY,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011601005.0,MR FN 90-14 H 50%R/40%P/10%ES 165 CM HDG,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3011602001.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM HDB,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.8,0.8,KG,29000,0.1,25777.777777777777
3011602002.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM HDR,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.8,0.8,KG,29000,0.1,25777.777777777777
3011602003.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM HDY,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.8,0.8,KG,29000,0.1,25777.777777777777
3011602004.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM HDG,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.8,0.8,KG,29000,0.1,25777.777777777777
3011602005.0,MR FN 90-14 H 80%R/10%P/10%ES 165 CM,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.8,0.8,KG,29000,0.1,25777.777777777777
3019700001.0,MR GRADE C,1010100001.0,VISCOSE RAYON Staple Fibre 1.7D X 40 mm,0.5,0.5,KG,29000,0.1,16111.111111111111
3020101001.0,JR FN 35-25 D 65%P/15%ES/20%BC 21 CM MCD,3010101001.0,MR FN 35-25 D 65%P/15%ES/20%BC 158 CM,,1.0,KG,22753.333333333336,0.1,25281.48148148148
3020101002.0,JR FN 35-25 D 85%P/15%ES 21 CM MCD,3010102001.0,MR FN 35-25 D 85%P/15%ES 158 CM,,1.0,KG,20947.777777777777,0.1,23275.30864197531
3020201001.0,JR FN 40-25 D 95% P/5%ES 30 CM ANDALAN,3010301001.0,MR FN 40-25 D 95%P/5%ES 147 CM,,1.0,KG,20834.44444444444,0.1,23149.38271604938
3020202002.0,JR FN 40-25 D 50% R/50%P 30 CM ANDALAN,3010302001.0,MR FN 40-25 D 50%R/50%P 160 CM,,1.0,KG,26500,0.1,29444.444444444445
3020202001.0,JR FN 40-25 D 50% R/50%P 20 CM ANDALAN,3010302002.0,MR FN 40-25 D 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020202003.0,JR FN 40-25 D 50% R/50%P 13 CM,3010302002.0,MR FN 40-25 D 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020202004.0,JR FN 40-25 D 50% R/50%P 11 CM,3010302002.0,MR FN 40-25 D 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020301001.0,JR FN 40-76 H 30% R/70%P 37 CM (WETKINS),3010402003.0,MR FN 40-76 H 30%R/70%P 160 CM,,1.0,KG,24211.11111111111,0.1,26901.234567901232
3020301002.0,JR FN 40-76 H 30% R/70%P 14 CM WKN 1S,3010402001.0,MR FN 40-76 H 30%R/70%P 152 CM (WKN),,1.0,KG,24211.11111111111,0.1,26901.234567901232
3020301003.0,JR FN 40-76 H 30% R/70%P 15 CM,3010402001.0,MR FN 40-76 H 30%R/70%P 152 CM (WKN),,1.0,KG,24211.11111111111,0.1,26901.234567901232
3020301004.0,JR FN 40-76 H 30% R/70%P 16 CM,3010402001.0,MR FN 40-76 H 30%R/70%P 152 CM (WKN),,1.0,KG,24211.11111111111,0.1,26901.234567901232
3020301005.0,JR FN 40-76 H 30% R/70%P 27 CM,3010402002.0,MR FN 40-76 H 30%R/70%P 158 CM,,1.0,KG,24211.11111111111,0.1,26901.234567901232
3020301006.0,JR FN 40-76 H 30% R/70%P 28 CM,3010402001.0,MR FN 40-76 H 30%R/70%P 152 CM (WKN),,1.0,KG,24211.11111111111,0.1,26901.234567901232
3020301007.0,JR FN 40-76 H 30% R/70%P 20 CM,3010402001.0,MR FN 40-76 H 30%R/70%P 152 CM (WKN),,1.0,KG,24211.11111111111,0.1,26901.234567901232
3020302002.0,JR FN 40-76 H 50% R/50%P 20 CM,3010401001.0,MR FN 40-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020302003.0,JR FN 40-76 H 50% R/50%P 25 CM,3010401001.0,MR FN 40-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020302004.0,JR FN 40-76 H 50% R/50%P 30 CM,3010401003.0,MR FN 40-76 H 50%R/50%P 158 CM,,1.0,KG,26500,0.1,29444.444444444445
3020302005.0,JR FN 40-76 H 50% R/50%P 40 CM,3010401001.0,MR FN 40-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020302006.0,JR FN 40-76 H 50% R/50%P 120 CM MSD,3010401001.0,MR FN 40-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020302007.0,JR FN 40-76 H 50% R/50%P 100 CM MULIA AR,3010401001.0,MR FN 40-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020302008.0,JR FN 40-76 H 50% R/50%P 27 CM,3010401003.0,MR FN 40-76 H 50%R/50%P 158 CM,,1.0,KG,26500,0.1,29444.444444444445
3020302009.0,JR FN 40-76 H 50% R/50%P 37 CM,3010401004.0,MR FN 40-76 H 50%R/50%P 160 CM,,1.0,KG,26500,0.1,29444.444444444445
3020302010.0,"JR FN 40-76 H 50% R/50%P 12,5 CM",3020302003.0,JR FN 40-76 H 50% R/50%P 25 CM,,1.0,KG,29444.444444444445,0.1,32716.04938271605
3020303001.0,JR FN 40-76 H 20% R/80%P 37 CM,3010403001.0,MR FN 40-76 H 20%R/80%P 160 CM,,1.0,KG,23066.666666666668,0.1,25629.62962962963
3020303002.0,JR FN 40-76 H 20% R/80%P 36 CM,3010403002.0,MR FN 40-76 H 20%R/80%P 156 CM,,1.0,KG,0,0.1,0.0
3020303003.0,JR FN 40-76 H 20% R/80%P 18 CM,3010403002.0,MR FN 40-76 H 20%R/80%P 156 CM,,1.0,KG,0,0.1,0.0
3020303004.0,JR FN 40-76 H 20% R/80%P 20 CM,3010403003.0,MR FN 40-76 H 20%R/80%P 152 CM,,1.0,KG,0,0.1,0.0
3020303005.0,JR FN 40-76 H 20% R/80%P 26 CM,3010403003.0,MR FN 40-76 H 20%R/80%P 152 CM,,1.0,KG,0,0.1,0.0
3020304001.0,JR FN 40-76 H 100% R 21 CM,3010404002.0,MR FN 40-76 H 100%R 160 CM,,1.0,KG,0,0.1,0.0
3020304002.0,JR FN 40-76 H 100% R 45 CM,3010404003.0,MR FN 40-76 H 100%R 147 CM,,1.0,KG,0,0.1,0.0
3021801001.0,JR FN 42-76 H 100% R 20 CM,3011801001.0,MR FN 42-76 H 100%R 152 CM,,1.0,KG,0,0.1,0.0
3020401001.0,JR FN 45-25 D 70% R/20% P/10 BC 20 CM VF,3010501001.0,MR FN 45-25 D 70%R/20%P/10%BC 152 CM,,1.0,KG,28902.22222222222,0.1,32113.580246913574
3020402001.0,JR FN 45-25 D 50% R/50%P 10 CM KS 5X4,3010502001.0,MR FN 45-25 D 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020402002.0,JR FN 45-25D 50% R/50%P 15.5 CM 7.5X7.5,3010502001.0,MR FN 45-25 D 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020403001.0,JR FN 45-25D 70% R/30%P 20 CM VF,3010503001.0,MR FN 45-25 D 70%R/30%P 152 CM,,1.0,KG,28788.888888888887,0.1,31987.65432098765
3020403002.0,JR FN 45-25D 70% R/30%P 10 CM KS 5X4,3010503002.0,MR FN 45-25 D 70%R/30%P 158 CM,,1.0,KG,28788.888888888887,0.1,31987.65432098765
3020403003.0,JR FN 45-25D 70% R/30%P 15.5 CM 7.5X7.5,3010503001.0,MR FN 45-25 D 70%R/30%P 152 CM,,1.0,KG,28788.888888888887,0.1,31987.65432098765
3020501001.0,JR FN 45-76 H 20% R/80%P 30 CM ( WET ),3010603003.0,MR FN 45-76 H 20%R/80%P 160 CM,,1.0,KG,23066.666666666668,0.1,25629.62962962963
3020501002.0,JR FN 45-76 H 20% R/80%P 20 CM,3010603002.0,MR FN 45-76 H 20%R/80%P 152 CM,,1.0,KG,23066.666666666668,0.1,25629.62962962963
3020502001.0,JR FN 45-76 H 30% R/70%P 10 CM,3010601001.0,MR FN 45-76 H 30%R/70%P 152 CM,,1.0,KG,28788.888888888887,0.1,31987.65432098765
3020502002.0,JR FN 45-76 H 30% R/70%P 20 CM,3010601001.0,MR FN 45-76 H 30%R/70%P 152 CM,,1.0,KG,28788.888888888887,0.1,31987.65432098765
3020502003.0,JR FN 45-76 H 30% R/70%P 40 CM,3010601001.0,MR FN 45-76 H 30%R/70%P 152 CM,,1.0,KG,28788.888888888887,0.1,31987.65432098765
3020502004.0,JR FN 45-76 H 30% R/70%P 27 CM,3010601001.0,MR FN 45-76 H 30%R/70%P 152 CM,,1.0,KG,28788.888888888887,0.1,31987.65432098765
3020503001.0,JR FN 45-76 H 50% R/50%P 14 CM WKN 1S,3010602001.0,MR FN 45-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020503002.0,JR FN 45-76 H 50% R/50%P 15 CM,3010602002.0,MR FN 45-76 H 50%R/50%P 160 CM,,1.0,KG,26500,0.1,29444.444444444445
3020503003.0,JR FN 45-76 H 50% R/50%P 18 CM WET,3010602001.0,MR FN 45-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020503004.0,JR FN 45-76 H 50% R/50%P 20 CM AW,3010602001.0,MR FN 45-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020503005.0,JR FN 45-76 H 50% R/50%P 20 CM,3010602001.0,MR FN 45-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020503006.0,JR FN 45-76 H 50% R/50%P 27 CM,3010602001.0,MR FN 45-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020503007.0,JR FN 45-76 H 50% R/50%P 30 CM IDM AW,3010602001.0,MR FN 45-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020503008.0,JR FN 45-76 H 50% R/50%P 30 CM,3010701003.0,MR FN 50-76 H 50%R/50%P 160 CM,,1.0,KG,26500,0.1,29444.444444444445
3020503009.0,JR FN 45-76 H 50% R/50%P 37 CM,3010602001.0,MR FN 45-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020503010.0,JR FN 45-76 H 50% R/50%P 40 CM,3010602001.0,MR FN 45-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020504001.0,JR FN 45-76 H 100% R 30 CM,3010604001.0,MR FN 45-76 H 100%R 160 CM,,1.0,KG,58722.22222222222,0.1,65246.91358024691
3020601001.0,JR FN 50-76 H 50% R/50%P 10 CM SANSFLUO,3010701002.0,MR FN 50-76 H 50%R/50%P 158 CM,,1.0,KG,26500,0.1,29444.444444444445
3020601002.0,JR FN 50-76 H 50% R/50%P 13 CM,3010701002.0,MR FN 50-76 H 50%R/50%P 158 CM,,1.0,KG,26500,0.1,29444.444444444445
3020601003.0,JR FN 50-76 H 50% R/50%P 15 CM,3010701001.0,MR FN 50-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020601004.0,JR FN 50-76 H 50% R/50%P 20 CM,3010701001.0,MR FN 50-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020601005.0,JR FN 50-76 H 50% R/50%P 30 CM,3010701001.0,MR FN 50-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020601006.0,JR FN 50-76 H 50% R/50%P 40 CM,3010701001.0,MR FN 50-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020601007.0,JR FN 50-76 H 50% R/50%P 6 CM HOSPI,3010701001.0,MR FN 50-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020601008.0,JR FN 50-76 H 50% R/50%P 9 CM T&G,3010701001.0,MR FN 50-76 H 50%R/50%P 152 CM,,1.0,KG,26500,0.1,29444.444444444445
3020602001.0,JR FN 50-76 H 30% R/70%P 20 CM,3010702001.0,MR FN 50-76 H 30%R/70%P 152 CM,,1.0,KG,0,0.1,0.0
3020602002.0,JR FN 50-76 H 30% R/70%P 40 CM,3010702001.0,MR FN 50-76 H 30%R/70%P 152 CM,,1.0,KG,0,0.1,0.0
3020701001.0,JR FN 53-25 D 50%R/40%P/10%ES 15 CM,3010801001.0,MR FN 53-25 D 50%R/40%P/10%ES 158 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3020701002.0,JR FN 53-25 D 50%R/40%P/10%ES 20 CM,3010801001.0,MR FN 53-25 D 50%R/40%P/10%ES 158 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3020701003.0,JR FN 53-25 D 50%R/40%P/10%ES 21CM MCW,3010801001.0,MR FN 53-25 D 50%R/40%P/10%ES 158 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3020701004.0,JR FN 53-25 D 50%R/40%P/10%ES 24CM MCW,3010801001.0,MR FN 53-25 D 50%R/40%P/10%ES 158 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3020701005.0,JR FN 53-25 D 50%R/40%P/10%ES 26CM MCW,3010801001.0,MR FN 53-25 D 50%R/40%P/10%ES 158 CM,,1.0,KG,26613.333333333332,0.1,29570.37037037037
3020801001.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 24CMSTL,3010901008.0,MR FN 65-25 D 50%R/42.5%P/7.5%ES 156 CM,,1.0,KG,26584.999999999996,0.1,29538.888888888883
3020801002.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 25CMFCT,3010901001.0,MR FN 65-25 D 50%R/42.5%P/7.5%ES 165 CM,,1.0,KG,26584.999999999996,0.1,29538.888888888883
3020801003.0,JR FN 65-25 D 50%R/42.5%P/7.5%ES 30CMNTB,3010901002.0,MR FN65-25D 50%R/42.5%P/7.5%ES 165CM NTB,,1.0,KG,27464.044117647052,0.1,30515.60457516339
